id,label,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20
18,-1,-0.603191197909804,0.53298243859378,-0.8713372374232221,0.18903411457201705,1.97816113179066,0.8364995210474041,1.86411563605008,0.0751033528338167,0.777562832183567,1.3103591535251,-0.245934973271284,-1.20876458880021,-0.16483448828831798,1.43746456517144,-0.16650097072192402,-1.8328783248361105,-0.558886800665419,0.52559853695132,0.75351123186057,2.15270083298074
19,-1,0.568311716932901,1.4033825854523798,-0.27611638566446195,1.12850806393041,-0.34758143867636404,-1.5418187704273798,1.47370862789547,0.921632231625543,0.181077730706682,-0.438968598387469,0.18815435990565804,-0.30413551639684194,-0.0153887433975687,-1.90125142727092,0.29633695910315194,0.6528545698638549,1.1256825483131798,0.110041052318771,-0.14972192234756798,-0.217134954199115
20,-1,0.345619716029246,0.17511372444137194,0.117419815533635,-0.6826121936313481,0.0974539174715296,-0.580124387390036,1.61363527519817,-0.2806840962483739,0.8886211866742549,-2.00391528153099,0.327990605625434,-0.159456933885586,-1.42364202447773,1.79948769686568,-0.0944381799427687,-0.0842849498485931,2.06927669824451,-0.31340692135764897,1.68650425232467,1.23765793815144
21,1,0.5167840097344389,0.0873845223185109,-0.971862030609596,-1.17072556263078,1.66097326034477,1.21068023341074,1.33939295319373,0.274193913987906,-0.165736491297651,0.3743451317402279,0.617616379589217,-1.06381523028734,0.393474905475604,-0.24077780364879806,1.7938513391182198,0.0634127926078026,-2.54737076716731,-0.1872679075043,-1.06771139662816,2.5239884732617
22,-1,-0.242023781654696,0.570212139867469,0.6382434277749329,1.7491427570583,-1.02266646445847,0.0801575948226601,0.13811731812439998,0.25341633047247303,0.638354051897563,0.331593011266588,-0.886554586386014,1.32117486043362,-0.18193004619449304,-0.541997297658696,-1.0673957997727,0.5492832376946281,0.6322451996255429,-0.302998006831176,-1.42130849114264,0.998935086309346
23,-1,-1.3168586926833898,-0.7479401172310871,0.314614587824694,-0.514880604677577,-0.8525802879646601,-0.833810742907845,1.31727430272947,0.14299550843326594,-1.32328803910754,-1.69872505570147,-1.19812645349391,-0.341684501043508,-1.3676989783938198,-0.334636070299152,0.0438790862117114,-0.235695384683758,-1.20575405919531,0.058384239412966,0.483754389783031,-1.49444152105953
24,1,-0.181162078605686,-0.98609795411506,1.47815386242117,-0.594976456657474,0.0016328085671688901,0.5113869768175929,-0.8550662380662299,1.4864204146185902,0.33145445346748603,1.30870618531422,0.245152920152858,0.6233500896111539,0.104167065375544,-0.736853126885749,-0.7513748767090022,-0.00255447535302589,0.9437630542255072,-0.0687586501847418,0.605924469672515,0.594880816373592
25,-1,-0.162788072284535,-1.1748982800233798,0.612914501504417,0.8038728578461241,-1.2101791775696298,-1.44459942565466,0.441747672501295,-2.72996771224688,0.371299357629884,3.09039358750221,0.934303075287533,-2.0030491315797,-0.7680207814875301,0.283261734516799,-1.1494417322011798,1.18589240049347,-0.8346281578813629,0.359979598844823,0.0735195961028851,-0.08747870650235999
26,1,-0.082356646289485,0.5692056721781049,-1.6317246027594,0.629268388037905,-1.27863149556955,0.465814969946765,0.7342554226835358,-0.56476743067939,-0.0506025366700677,1.1500747300138798,-1.7475158123803798,-0.563529521908516,0.4007971347191551,-0.764901499922499,0.0537458753752465,0.127265455196937,1.02159418738916,0.7580176852306328,-0.162929610151251,-0.887996942351473
27,1,0.451629520753659,0.12316483606041198,-0.3475971263315061,0.40023232968497297,-0.7945037245568309,0.5296667399942561,1.1208473928913798,0.3622966231724439,1.20432873445736,-1.07956594504474,-0.220341227445065,-0.503387338624859,1.34053419215374,-0.868832229506448,0.410963513561166,-0.216013195111705,0.113795385886982,0.347885789818019,-0.302307508948697,-1.09140114234174
28,-1,0.351301791862143,0.492555439555696,1.32799790894065,-0.211025942382262,0.0513861014350098,0.00142221850630062,-0.5548867860974189,1.26806542809797,-0.513751164679956,0.7882448177008701,-0.7726500375208258,-1.32638235952951,-0.186798434161506,-0.0778157821130175,-0.770459029586087,1.29681176589337,0.715134118355109,0.479767001156111,0.3546599341802329,0.544183752112711
29,-1,0.518824326013829,1.4627794786121802,0.4950060454683,0.546425778922951,-0.0447376477895813,0.240294408707572,0.572647622891758,-0.60646867351975,0.914933596845592,1.50351924067222,-1.1753342442839498,-0.7413889064202759,-1.7142310311863798,-0.0297005549798006,-0.0271539436926608,0.38878774875997496,0.526502557629973,1.7454752580979198,0.588373740478188,-0.7949461740115291
30,-1,0.586328294855362,0.7164839625878059,-2.6062310126359303,-0.372602360101637,-1.4929748619224,-1.80688680558266,-0.27767295461791497,-0.484780599563185,-0.642477416849436,2.12713302940237,-0.247615804228394,0.880727848091415,-1.337194866199,-1.83393080102814,0.3815941573580229,-0.516265110898523,0.454249584201225,0.222499531347252,0.0223117732856065,-0.134347741177336
31,1,0.366653976624592,-0.54092032286781,0.44456374677981,-0.0496679102901518,-0.23193154093761895,0.302018015604763,0.0284057773279037,0.119765560284075,1.17871251429924,-0.386680087411826,-0.37389948901710296,0.581174227469212,1.29965220405411,1.82848525761482,0.0280342282298979,-0.5330639788369621,0.470762848855323,-1.07595210164535,1.09941560912596,-0.717059567306343
32,1,0.119891938254767,0.211332845306231,0.705076856183404,0.319607547509804,0.430621461141989,-0.50194692750676,-0.182386470274124,1.24123180569634,0.523783301156561,0.907700513230376,-0.203877923787964,0.0883263000117077,2.74196671643789,0.536122991090537,-0.7025577783515319,-0.5660061916702421,-0.19420886300764695,-0.354907516589391,-0.0939814706332332,0.5720903841080001
33,-1,-0.3847937064575751,0.29399252650439,-0.253390584352852,-1.12889240000404,0.853458786126097,0.13904359037504402,1.53120386765423,0.75694816588295,1.6860356837043202,0.483822461620267,2.7816854875796904,-0.7192098135963381,1.21895636597888,-1.10114722013892,-0.649146274749943,0.697409414252162,0.31053167272057697,-0.0921874502151427,1.24303769163104,1.5425788818159398
34,-1,-0.282636744906839,0.576696550539885,0.343805113883205,0.9143323034040558,-0.632024518435372,0.100431367297509,0.0597671264665142,-1.6225397560560602,0.974937801831417,0.448211187744526,1.2965979706285902,1.15399699754046,0.70534829869892,-0.524001445967577,-0.370186376247815,1.2361797333104398,0.0428573663453854,-1.21111477875471,-0.826188851987253,1.06032866366752
35,-1,0.459406509898497,0.722876084149092,0.441943681232312,0.402627092745756,0.0284328718615628,-0.0673980547888169,-0.242135235062699,-0.8177589284061221,1.20244119669919,0.0872852237714699,-0.120337025608964,0.561079644713434,-0.30271492949871803,0.3467765856203561,0.12715944012945,-0.144856093984449,1.51748011927739,-0.5016381566850461,-2.69846406965356,0.227594371528134
36,-1,0.189524378231471,0.4585493762175,0.424579683528625,0.11589167988810198,0.717434640887146,-1.24108332843906,0.920598381556768,1.31033374958742,-0.132893569028953,0.319176128710076,0.255114689943927,0.583459238047919,-1.2492370918216298,0.21805655120307105,0.122799057011819,-1.21138729289671,0.718353038363901,0.224429146852064,0.6458041132144251,0.0735929330834509
37,1,0.16967684390763196,0.0694686107862591,0.228889929855696,0.26054754309823497,-0.825969743506493,-0.803174482666332,0.475070081664998,-2.42414961970885,0.7371331830268091,-0.887562731589374,-0.6135406606318771,-1.03709307874381,-1.70144699579408,0.891108255743718,0.0788611609031079,0.271557432960464,-2.00813450621623,0.683960008680202,-1.2521134857683798,1.74304209234186
38,-1,0.21457940745471696,-0.845477600089016,-0.105947307079084,-0.5350104804038021,-1.10418223610767,0.0828053815418604,-1.7010738788283402,1.4645718190562,0.7036824644013331,0.616207161671814,-0.5312834997839571,0.7321781558360408,0.6425199100163179,0.6439898597374221,0.304652438528797,-0.30093606214866603,0.100593432065515,0.3809839752661901,0.181774946298661,0.253532525022427
39,-1,0.421997232657046,0.6012316247126109,0.109267113950298,-0.444702368844688,2.14148687612896,-1.15762775844007,0.375737968187882,0.0694909225307446,-0.5783857065869661,-0.279351483555616,1.02522605497659,0.903719819294712,-1.80691330960451,0.019091177085503,0.515853705606065,0.272518040924869,-2.44190290599365,0.656444970771309,0.461880268091321,-1.33230819159174
40,-1,0.473267414700327,-0.500162236670008,0.361712611534758,0.17417961486021602,-0.425057622153523,-0.31486279652814697,1.17565740710447,1.52892497734021,0.0588902794538552,0.6441622052021789,-0.36051965071521,-0.216516884855088,0.0707512496461193,0.7653060801717121,0.6966174042781401,0.649561581434037,-0.0740370300801554,-1.74983453902041,1.9158503487791,-0.313623581783861
41,-1,0.3614313807525589,-0.30999424560188105,0.581371913893244,-0.28430185585354195,0.21382794904385105,-0.35946702185599,-0.0186843557566109,-1.33938294047062,0.9222021459108448,0.7674269420558509,0.296566238391777,0.547496063016535,-0.21559136021022304,0.153043584482528,0.761872338439609,-1.12639094518595,-0.397981837808579,0.569756477986207,0.6896518963576801,-0.569916195418506
42,-1,-0.22593876642681,-0.314357110484929,-0.385621699299614,-0.192415595867966,0.8768211092962779,0.128485103653623,0.90700671613375,1.08184516738422,0.500982391285673,-0.267851786536095,0.4839748440258621,0.42528540184113706,-0.886937109991589,0.401062571817519,-0.8761126990165269,-1.29748726120768,1.03329151040759,0.544966892159594,-2.29314318843506,0.6862647128571939
43,-1,0.0719359646772338,-0.4821676323207171,0.533211348563709,0.8299899087475991,-0.973934059397567,0.5743218866202701,0.92637322847551,-0.150150258170569,1.33407276110814,-1.57503737154775,0.22021752632277206,-1.32589706295622,-0.220370582307174,-0.35437006940661603,-0.0317453400192625,0.802314651164293,-0.40138548802561497,0.753461228284429,1.54366753273747,-0.7882296366045921
44,-1,0.497700733830501,0.544613301084342,0.492671671256704,0.0135786018321121,0.26559661270161,0.8714885433828509,0.0229290412113454,-0.33865603444400805,0.495650198171353,0.128833401577989,-0.311182692961127,0.9516133607864328,-0.104833742610892,-0.888612587702062,1.5207492310956898,-0.624844255983825,0.388853090137382,-0.29239060184910604,-0.06705087250861701,-0.476258220040377
45,1,0.291297290425935,-0.8950099201833279,-0.119352213691564,-0.104828295869335,-0.289560204420021,-0.168144785509797,1.66467071859296,0.686926838578726,0.137195847030966,1.14504528030248,1.05646702112334,-0.0416786444606091,0.6744860375523339,2.73546078509225,0.4930450133597391,-0.883535303855568,1.35014284499939,-0.567221237653451,-0.348755973770137,0.9583539861326972
46,-1,0.3655032090841221,0.976855520803458,1.2510224270932,1.68686841686421,0.10602387332942698,0.15742647733658,-0.39998437811445,0.654558698096639,0.243466661838788,0.597404969164278,0.461005448932822,-0.5477864380773609,-1.23698105289949,0.8772186658681931,-0.563789837572932,-0.6102740629720429,0.7545679334593689,0.466888232445401,0.872444110341881,0.61068751453883
47,-1,-0.0159821024252905,1.01149416689676,0.35906082206310297,1.03180464367386,-0.31083549893454604,-0.042940742373066006,0.498421471566491,-0.617872038091385,1.1299948075089,1.65404397620917,0.7395715943765359,-0.901394310984584,0.563033624317095,-0.259426771943082,0.501437252354779,0.8396291999268459,-0.8207784705110401,0.748759991050654,0.4914662501361981,0.0498988878436731
48,-1,-1.00374115104666,0.392914507035693,0.23937528870284,1.6927943233283,-0.315553465041765,0.0311796046386521,-0.168404052999166,-0.396457870852426,0.297445522043406,0.666844843599495,2.34001826017787,-0.4532976296517779,0.0265169755621038,0.0317505947411878,0.395073912658223,-0.439474076476384,1.8148648612272096,-0.8797214574448159,0.907495398327109,-0.8547750742193458
49,1,0.4268792811947961,0.0269508272536212,0.573752175736655,-0.716168545399745,0.822374020676152,-2.07980471339468,0.502518586203483,0.547107643646146,-1.26828980163069,-0.197449859710315,-0.00552827679879564,0.8330603454696679,0.6733334521005719,0.554986046005708,-0.5890092470744279,0.157163908897885,-1.61652564620078,0.22761524782863304,1.18771846213914,-1.76476967869881
50,1,0.336249783988204,1.02131763172437,-0.323355606156976,-0.319482366425754,0.190114292539642,0.152926925779642,1.37870607292483,-0.170690515793266,0.255117273989015,-0.76438635413606,-0.261892595182146,-0.342223312492628,0.156346179838932,0.6625509382453809,-0.613709628510796,-0.446238193858064,1.1782636940101798,0.8365501239463721,-1.36507948920128,0.268325116035549
51,1,-0.107766672364431,0.0809203729099679,-2.7510766559538995,2.00799486144007,-0.30493361304569605,-0.13466366842544505,0.366645332205236,-1.29259540413226,0.9607966079655872,1.26198135382751,-2.6231279834055896,1.29956521253002,0.415647901545858,-0.12244417719994198,-3.861079522646581,0.104602081635998,-1.08031566720731,-0.928201568768382,1.25215760910339,-0.7473145245795929
52,-1,0.162284153041733,-0.380242350727003,-0.18459696506802895,-0.0104073998237761,2.00420160099028,-0.241387201871067,-1.01717405227487,0.106453083024395,0.226306171411072,0.793767831956114,-2.49410708452392,-0.279438846652226,-0.8714523869388672,-0.4910827475462421,-1.7561694778979298,-0.875760025993274,1.43057723299457,-1.18320937862731,-0.972336273266022,-0.4810276203756479
53,1,0.519693548244365,0.6686493248976589,0.0498298052511387,-3.1716759696575,1.09629298747013,0.30733654209250705,2.43098831907727,1.45687486241381,-1.6413798694833002,-0.4221898051114471,-0.8529542748281871,-0.26629645624125803,-0.20797756232344894,0.6284960110673979,-0.009650495162307671,-0.0311619547000318,1.78468238423089,0.13393495500933802,0.746894494175568,-0.18176580600300304
54,-1,0.502549137844568,0.4281925145610949,1.1568704444055902,0.788697825649917,-0.569679503556744,0.27122697742274,-0.0547984758240629,0.0914600952118952,-1.59820839362331,0.8576255493749221,-0.118818749623809,-1.21814709574854,0.29729116995189503,0.0406933867978241,0.8746149042663292,-0.16251550071980406,-0.818518198810153,0.329127304800086,-0.322702457312572,0.465619263279683
55,-1,-0.17874318287964602,-3.2529126236810697,0.294126749968993,-2.23118082885167,-0.0710367148239389,-6.4004032612461605,-3.0190747698300404,-2.85857054056206,1.1003968563797502,0.519419798217797,-0.243721655674001,1.03269797828089,0.15471894174945,0.992486129207125,3.0784814472156103,-1.18668539306107,-0.508967622681095,0.511929511024632,-0.24130605170211605,0.161332286453067
56,1,0.207719749318112,0.5366117287874861,0.12277069932823,0.143722108910476,-0.0520557706912506,0.565616135130153,-0.341721667815742,0.325006387995239,1.09016239490819,-0.842826356611985,1.5469138858458,-1.03078863779566,0.11636366070027497,-1.0778293632648,1.63573268930026,0.8864109643325241,-0.302014427553541,0.64149986277397,-0.0555361765156597,0.16653820392232094
57,-1,0.479723676506504,1.87375409016501,1.01259115564901,1.73139159768107,0.102716753880226,-0.42034117746342,-0.24521735872167494,-1.21099805263343,-1.7996605968817698,-0.950766763193376,0.31500635059605603,-1.32629280887779,-0.10179610396419303,0.606212632441866,0.0231370723915236,-0.0856328099215808,-1.05099653693142,0.143824663420287,-0.5876119816163211,1.35775021961702
58,-1,-0.0375778665202989,0.924357505056725,-0.508102584964162,-0.460962138357002,-0.414404540724397,0.6825240275178399,-0.506241545557504,-0.998883805987818,-0.996849919724604,-0.15373979886504902,0.46545050157068,-1.03215990392946,1.47295008672213,0.922769064192192,-1.80873979339703,-0.096280849259584,1.1972694595605,0.472578363555384,1.2425449334741,-0.21486785103423
59,-1,0.0399045707452715,-0.6651862785656371,0.616902496726656,0.46309707575398,-0.8114496922423969,0.6184584108442,0.5081530551232071,-0.0805534219021898,0.573488284069816,0.475043972513619,-0.28981015152973805,-0.291641497225669,1.02253803388115,-0.3080871178655901,0.31329912731016,-0.23298806603671496,0.12109274051676,0.3837952121227341,0.455751912438969,-0.183521837193753
60,1,0.152723675267187,0.401909888760961,0.549048979768159,-1.1372598529503302,0.5301363521265829,-0.36047699836448,-0.146134382721261,-0.902946746887854,1.05532627945774,0.816137463719873,0.6526423861301701,-0.22549061866208805,0.0668589223860176,1.41528269135146,-0.509795253522836,-0.64299664991772,0.287845594551958,-0.559650793509127,0.0943294011237884,0.0303443770880415
61,-1,0.4500247845789339,2.0951229178495803,1.02388067083472,1.19511348186951,0.568643464331093,-0.477639546945313,0.40579592306405,0.5549478854811271,-1.56556821433716,0.371387054211397,1.61621886779338,1.7608116191151202,-1.21253307857516,-2.61792576880267,0.35553668685099604,-0.54402577431419,-0.306681066900292,0.368544370623741,-2.0878922373418,0.268721956298235
62,-1,0.0976111883325951,0.4602680646585189,-0.00020531382432621202,-0.299010447413784,1.25707042449536,0.0770399063737483,0.301992450501207,1.17956923198884,0.545352328292673,0.31649977319697,1.56171040990552,-0.648877973970144,-1.32753202919889,1.3302759052292,0.243821652381904,0.0684544541357321,-0.320924680914805,-0.255623102778791,-0.0500895787216578,-0.425410758255916
63,-1,0.347116751130021,0.881820796744197,0.655890008647833,0.310623348002667,-0.14725728876215302,0.20876898691714305,-0.598469582386114,0.70199873208838,0.914019242909067,-0.5846092857017039,0.23767877170929896,0.644018631224633,0.597981313244577,-0.853238415971525,0.14115526790155802,0.040141460547244,-2.03884225413755,-0.113629463021976,0.211040958331127,1.0979838806885
64,-1,0.27116950853288,-0.6861776264086931,0.0735744261403575,0.7331018614194978,-0.137753849036245,-1.01654974309617,-0.6778091137616811,-0.20875543133335694,1.80002373463202,-0.225626859625011,0.556840315865901,-0.7256898791411941,0.0214081786935475,-0.254003467478127,1.2747984044118998,-0.70477831060476,1.95938823645074,0.125187206167582,0.18557064517615,-0.9952719313904792
65,-1,0.5216926169273021,1.20107884329441,0.29205088747941804,0.23292636695946695,0.0716833481295629,-0.0249055619245371,1.0665967753671,0.434671266141391,-1.0722029706981702,-1.56937968992327,0.15884256981171602,0.204377663428559,0.304443464314345,-0.121641979823636,0.428643867721698,0.3908479568285621,-0.656674776032462,-0.166326241386905,0.119331428463631,1.7012686949555
66,1,0.42198671619484096,-0.130820651087971,0.64733287945799,-0.849832852734984,0.102542117106052,-0.250772464562334,0.650664813132438,0.28380873977888504,-0.380631694585256,0.51239727784971,-0.503655815413925,0.957739540863012,0.162390354969278,-1.01691745871078,0.254203829560015,-0.6545431902905079,-0.34417160862505,1.2927658936698798,0.65744944646551,0.637627930046562
67,-1,-0.403884321492038,-0.508661573194525,0.5107935662597171,-0.0929215979075344,-0.22268458004176106,-0.20093834425164106,0.0763925486643352,-0.37652610376025,-0.000291522234086685,0.100288409497957,-1.15834518873592,-1.1752105304641398,-0.148016832325479,0.446325173481901,0.561001758222615,-0.420252775456356,0.364118028749456,-0.194451767157922,-0.289180414059318,-0.416988691175185
68,-1,0.528412238783848,0.635153143010802,0.7373016684404029,1.13790348861693,-0.910905492321786,-0.31130731650001603,0.3089572721211289,-0.128220286038871,-0.0110616562461534,1.7370171571893502,-0.6719626906276789,0.139410975100829,-0.8725312544578441,-0.7122283284688691,0.3757587139856901,1.32118981603242,0.324485355257474,-0.37478109935205495,0.290083809495336,0.4302003712464421
69,-1,0.387676660597488,0.5925985521974549,0.78169013088904,-0.304797400586584,-0.138945181165288,-0.0257960690551245,-0.517164161778485,0.3578175996876741,-0.582917223419472,-1.08096765724592,-1.39217266168564,-0.207828345249432,0.82959384565141,-0.354403163482636,0.466785148223137,0.6243595765001011,0.0537786160770087,-0.666127535759263,0.0206184358197524,0.5932693321618929
70,-1,-1.05367462879929,-0.7471510227888208,1.24341669146797,-0.0647783754790187,-0.6272005141382769,0.6743013918887081,-0.15886197734871202,1.17302615303742,-0.525392995685971,0.951434202253948,-0.915667563609287,0.184452588120878,-0.530915514598879,0.7375089471476372,-0.119465129196064,1.1156905281503502,0.5189585369129529,-0.5923317311870229,-1.44153779236029,0.704033691632226
71,-1,0.0748235304572723,-0.130761697653522,-0.4355422004620471,0.6728996063754301,-0.74901131155011,-2.09133159937556,-1.5928251354669698,-1.5755322518387198,-0.531132449416868,-1.81262839579248,1.48667635389632,-1.09017635153701,0.47018314154431,1.04967903151469,0.98467113642216,-0.289608222141886,-0.3575194984264001,0.0257105602134066,0.20328328171432894,1.7029438422139902
72,-1,0.143766671857323,0.810199936530753,0.029207736238955007,0.0613028179698822,-1.04048748669786,0.454405475318117,-0.629903559674546,0.6786096833317738,0.6737695838184791,1.17744805446976,0.178016190861761,-0.383460504471403,-1.64788564097514,-1.7256009387825302,0.27452002729436903,-0.0966698336415565,0.628037639748334,1.5982501340096,-0.418824689381577,-0.6467735606281999
73,1,0.13575554379451502,-0.8668616258431571,0.7218369334691559,-0.734181272029291,-0.499570588289585,0.627103991261959,0.4924693730939529,-1.88666207019103,-0.429891232677365,-0.260375368493245,-0.614792279715603,0.411187710887929,0.4274282484084149,-0.5212657597853421,-0.07320644549292,0.00353008896755505,-0.6457045069277061,0.07179081808026201,-1.10751014299112,0.22865020250044604
74,1,0.4760793189986671,0.23212876800251894,-0.202045646040686,-0.192184782103552,2.25753294525867,1.09783636773727,-0.129444728022516,-1.10091902015608,0.13142053489497,-1.14547512603394,-0.8764453421350391,0.564940448016231,-0.9480126542597768,-0.7143235967509342,1.11985132087674,-0.0336777715955847,-1.34427844533699,-0.270496984731932,-0.0603215417918093,-1.01076929720304
75,-1,-0.0359709633749367,0.647467803376553,-0.193793365762352,0.663666704637202,-0.086111606561429,0.42721721225824105,0.3922015474004079,-0.685412939715516,2.04008002381794,-0.414345694393966,0.429154808365273,0.7405940922509471,1.12901266406961,-0.520969826515855,-0.578044972120552,-0.4573103047354961,0.8717423840421771,0.985048440220266,-1.05795689443781,-1.20190563023247
